ISCL231535HUGPCFCU,Valentina,Vázquez,Gallegos,M,16720.45,1965-05-04,Puebla
BYVH121866MRLGRO3Z,Silvia,Báez,Vargas,M,6514.22,1976-02-05,Chihuahua
XBHV342012HUZSGDS4,Elena,Cuevas,Domínguez,F,12225.94,1974-06-21,Yucatán
TQMH274358MKYEDUK0,Fernando,Molina,Barajas,F,19710.19,1994-09-25,Hidalgo
PCRV547295HQTRTNGC,Patricia,Álvarez,Cárdenas,F,7661.52,2004-10-08,Michoacán
TWOR064727MCQWAZHB,Diana,Barrera,Cruz,F,15016.95,1999-10-01,Puebla
IKGZ660946MXXJRYQ7,Jorge,Gutiérrez,Uribe,M,15806.8,1981-05-28,Tamaulipas
CUAU931931HDTFTB68,Elena,Aguayo,Xochitl,F,12048.92,1990-02-09,Aguascalientes
KLZK512704MGGJYYKP,María,Lara,Fernández,F,13822.85,2001-12-23,Campeche
QMOB769236MHZRGIB6,Gabriela,Díaz,Reyes,F,10649.09,1971-08-04,Colima
HLSO501044HEVMOIY6,Martín,Espinoza,Quiroz,M,7516.65,1967-07-16,Sinaloa
GXJV469512MHPQUR17,Jorge,Delgado,Pérez,M,12847.57,1969-02-11,Morelos
GQUY737319MERBNETT,Emilio,Mata,Navarro,F,15064.37,1975-05-02,Zacatecas
XUEY645297MCWDER1W,Silvia,Villarreal,Vega,F,7426.5,2001-09-30,Colima
FWIK024625MAKCXS1J,Lorena,Núñez,Jiménez,F,12869.94,2003-05-09,Nuevo León
TVZZ684411MRRRPZG9,Diego,Díaz,Flores,F,14529.82,1986-07-28,Baja California Sur
ZWLH318780HHKUIF71,Paula,Zamora,Cárdenas,F,7948.93,1968-10-26,Sinaloa
ZXOI081475HTTFZI91,Manuel,Cuevas,Uribe,M,6454.61,1982-06-01,San Luis Potosí
SLMM986519MEHPVN1G,Clara,Cisneros,Dominguez,M,14509.29,1997-07-16,Nayarit
VWUF970306MIHUBR66,Pablo,Laguna,Santiago,F,14860.5,1971-12-19,Durango
VWJK145235MNWXRLDQ,Fernando,Carrillo,Xochitl,M,16802.29,1982-08-29,Veracruz
AYRQ474157MRZCQQD3,Patricia,Villarreal,Flores,M,15379.56,1986-01-11,Oaxaca
WSWX433478MLZMER48,Verónica,Zavala,Romero,M,8664,2001-09-04,Oaxaca
QBJR308138MWLYRBK7,María,Guzmán,Vega,M,8992.87,1969-06-23,Colima
EOAO683440MQCEHZ3M,Beatriz,Torres,Uribe,M,14546.76,1967-01-02,Coahuila
EGID322537MLZDXIHI,Elena,Jiménez,Silva,M,14697.99,1989-05-23,Aguascalientes
KOTY796791MVDHKX5F,Pedro,Munguía,Orozco,M,7401.43,1998-02-05,Chiapas
JZZM217703HAPTWK98,Miguel,Cisneros,González,M,14098.53,1983-04-02,San Luis Potosí
ZKLI777794HZREGFKU,Lorena,Aguayo,Juárez,M,18164.4,1996-10-28,Estado de México
NSZO595686HKYEFG7D,Sofía,Cervantes,Moreno,F,15149.59,1988-02-18,Quintana Roo
WPCV025326MEYAXCM8,Francisco,Pérez,Gálvez,M,11460.27,1995-07-28,Campeche
YEXI594678HSBVXU21,Gabriela,Flores,Hernández,F,19250.92,1982-05-01,Baja California
QWAC732254MTEPRR92,Lucía,Gallardo,Salinas,F,12138.24,1975-08-08,Sonora
UNOO472652HHJRQOQZ,Paula,Martínez,Pérez,F,13820,1968-09-25,Colima
AGYC449447HUFZQP67,Jorge,Orozco,Maldonado,M,11120.78,1978-06-07,Chiapas
YBSM617215MKCGZRT0,Sofía,Guzmán,Silva,F,8068.03,1994-03-30,Nayarit
SLPD864127HAXBXR2J,Raúl,Lara,Díaz,F,9857.2,1981-01-05,Nayarit
VYWE065813HISYEQN6,Verónica,Cuevas,Pérez,M,17904.49,2005-12-03,Chihuahua
NRWE861550HUFDHSQ4,Valentina,Silva,Núñez,M,13972.09,1990-08-25,San Luis Potosí
MLPY178501HFORTY2A,Patricia,Herrera,Tovar,M,6447.98,1997-07-09,Jalisco
CEYF800880HQHFSQ9W,Valentina,Munguía,Guerrero,F,19662.08,1969-07-13,San Luis Potosí
EKPF058413MSLGLF56,Pablo,Flores,Castañeda,F,16343.71,1978-04-22,Tlaxcala
JXDU290780HAIRAA94,Beatriz,González,Cabrera,F,14300.58,1974-09-12,Nuevo León
WWUQ634996HWTDWRFM,Fernando,Gallardo,Peralta,M,14745.84,1982-11-30,Guanajuato
VWUQ954725HVAOAERT,Raúl,Leyva,Zaragoza,M,6494.27,2005-11-07,Chihuahua
ZMCV702813HTHWEGHY,Beatriz,Moreno,Cabrera,F,17987.35,1989-03-30,Ciudad de México
FHVL193999MZFYZO2D,Natalia,Villanueva,Duarte,F,10770.5,1974-01-11,Sonora
AURK777642HHWCQR8B,Javier,Chávez,Aguilar,F,13461.99,1964-05-08,Guanajuato
RNCH508578HDATUR44,Rafael,Cuevas,Santos,M,14527.79,1973-08-01,Nayarit
AFWD785782HSUFOX33,Emilio,Villarreal,Luna,F,8755.39,1994-05-26,Sonora
RUCY061395HYAFAT88,Miguel,Suárez,Vidal,M,9110.57,1981-01-06,Morelos
SBYH486410HQQNGCQ2,León,Bustamante,Cabrera,F,16826.62,2002-04-14,Chiapas
DJVH409447HDRTKUB3,Javier,Téllez,López,F,10552.14,1965-07-25,San Luis Potosí
YZYJ081678HXCYQUXC,Pedro,Téllez,Urbina,M,15337.93,1990-03-27,Hidalgo
IUES214234HELTVH4P,Pablo,Laguna,López,F,15813.98,1972-10-23,Aguascalientes
JRCO477772HGPTGTMQ,Alejandro,Rosales,Paredes,F,14982.84,1966-02-26,Estado de México
TNZQ194202MDTDRK6L,Ana,Téllez,Álvarez,F,16422.54,1995-04-04,Baja California
FQUV838280MESTXC5C,Javier,Guzmán,Vidal,F,15125.74,1999-04-03,Aguascalientes
SDSD459019HGWUKNVD,Camila,López,Díaz,F,19213.58,1967-04-08,Guerrero
VXQL758672HJSSXH07,Clara,Villarreal,Salazar,M,19794.91,1980-11-07,Guerrero
BPGS645719HIZZSM1P,Martín,Delgado,Zaragoza,F,9497.53,1980-07-05,Baja California
MSAE896101HDNBUD75,Camila,Moreno,Orozco,F,12745.07,1994-11-11,Nuevo León
RJFV227902HBOVJJ8X,José,Martínez,Barajas,M,10682.72,1987-12-25,Sinaloa
RCWH194959HVNWVKOU,Gabriela,Díaz,Yáñez,F,13011.91,1998-01-15,Yucatán
YISI079892HCCCGE3K,Antonio,Soto,Morales,M,13298.42,2000-10-17,Chiapas
YQJT935672HVJRPY7J,Rodrigo,Guerra,León,F,15498.15,1990-04-28,Puebla
EOLI519606HADJKSY4,Diana,García,Xochitl,F,14985.85,1984-02-23,Nuevo León
HCSP032156HXAPQF82,Silvia,Villarreal,Vega,F,11477.28,1965-06-25,Tabasco
UKFR165280MUQKSY07,Lorena,Castillo,Silva,M,14272.04,1995-02-05,Campeche
KGIE523801MVBIJA9Z,Juan,Soto,Bautista,F,6492.94,1978-11-11,Baja California
RZTZ391162HBOBRH46,León,Hidalgo,Kuri,M,16453.13,2005-10-04,Baja California Sur
DDKY098552HXDGMY4U,Sofía,Silva,Herrera,M,14067.47,1978-09-12,Colima
ABKN391660MYVPAH4A,Lucía,Campos,Hernández,M,8542.77,1987-10-21,Sonora
WUJI905175MIECCZWR,Ana,Navarro,Estévez,F,19322.33,1964-03-17,Puebla
URVJ001774HNYCFTFW,José,Mendoza,Orozco,F,8159.9,1968-07-11,Guerrero
VEYJ892629MYIXRHPV,Paula,Delgado,Acosta,F,10449.18,1974-03-01,Veracruz
UDBG855032HGDXVT38,Javier,Espinoza,Reyes,M,17537.51,1992-10-21,Nuevo León
KEYC642174MKMSSE4H,Juan,Guzmán,Ochoa,M,8417.78,1975-12-01,Querétaro
IYFZ691765HTUYNS13,Diego,Aguilar,Romero,M,19589.34,1996-12-08,Aguascalientes
XLNS006610MSMBTJ96,Silvia,Luna,Zaragoza,M,17954.5,1983-02-26,San Luis Potosí
LOJA075599HIIQTY4M,Luisa,López,Dominguez,M,14846.93,2005-03-26,Guanajuato
MDVX589503MDYHTJ8Q,Fernando,Ortiz,Torres,M,10876.65,2005-05-07,Guerrero
MUPV568774HIZRCGDZ,Isabella,Aguilar,Zamora,M,15146.85,1998-03-11,Puebla
GFZX436180HCZWSN9X,Elena,Hernández,Nieto,F,19367.99,2001-04-14,Puebla
VBEY732734HJBHEO6J,Marisol,Leyva,Iglesias,F,18662.17,2000-07-08,Guanajuato
AKCC606175HWPOUU53,José,Corona,Campos,M,6780.06,2003-10-06,Nayarit
WZDW077675MOEAZH31,Paula,Laguna,Santiago,F,15581.55,1991-07-31,Puebla
RCJX663078MAOWAKIY,Pedro,Aguayo,Martínez,F,19882.28,2000-01-22,Chiapas
ENLK090814MCZSMT04,Javier,López,Reyes,M,17956.17,1990-06-26,Campeche
UMRJ397366MKXARQ1W,Marisol,Cortés,Silva,F,15347.04,1989-10-10,Coahuila
PGKB791026HQBGFYZ3,Camila,Cabrera,Arias,F,15998.12,2005-05-04,Yucatán
NKIG988671MSNLZA0A,Lorena,Torres,Álvarez,F,18000.58,1999-07-30,Chiapas
KAOK834162HKVOUA5M,Diego,Guerrero,López,M,9291.36,1981-09-12,Guanajuato
NIVP532807MJZWXM5T,Jorge,Sosa,Pérez,F,16071.21,1967-01-06,Ciudad de México
REWV810760HQIWPA70,Pablo,Ibarra,Escobar,F,14050.2,1997-10-04,Baja California Sur
EGJO270544HWAXDFHI,Natalia,Gallardo,Bermúdez,M,8151.19,1983-10-06,Querétaro
OGPE732477HJBSFN72,José,Zavala,Martínez,M,19925.54,2003-03-28,Sonora
HAFL800275HFCCDNPU,Gabriela,Cervantes,Cortés,F,19515.54,1980-12-29,Baja California
SXJF465364MQKPJOLT,María,Hernández,Fuentes,M,12939.04,1987-09-21,Chihuahua
VQNC650960HHNBHOA1,Silvia,Castañeda,Xochitl,M,18106.71,2000-01-19,Puebla
RSKG681437HYYAIK78,Fernando,Silva,López,F,13201.64,1984-08-07,Tamaulipas
CXWB871906MIFANQ1U,Fernando,Mata,Ramos,M,7275.08,1968-10-20,Morelos
RSRR292302HVEBEK2W,Patricia,Salazar,Méndez,F,8206.46,1987-06-26,Nuevo León
MOER830896MOHKDGBB,Elena,Cruz,Zaragoza,M,8598.1,1984-03-18,Colima
WXSP915000MRDOPHA3,Adriana,Salazar,Blanco,F,13015.63,1987-04-22,Baja California
TPQI982384MILBXZCV,Carmen,Aguilar,Aguirre,M,14345.58,1983-09-28,Nayarit
CLJP945390MMXTTKE5,Laura,Gómez,Ramírez,M,8084.07,1966-06-16,Nayarit
XYSH347924HLXAKP10,Laura,Ibarra,Barajas,M,16342.01,1997-05-04,Puebla
FJKQ733861MAWBYJPD,Andrés,Ramos,Vega,F,7128.72,1975-08-18,Tlaxcala
VBMJ349838HJQFXE10,Diego,Espinoza,Aguilar,M,6834.03,1984-06-01,Coahuila
NQBT023152HIKVWE64,Manuel,Villarreal,López,F,9927.98,2002-12-25,Sinaloa
ZJYM812519MNGFTT2R,Javier,Villarreal,Valencia,M,7781.51,1992-02-10,Yucatán
SDYG402377HVGOBK05,Diego,Vega,Cabrera,F,7339.38,1978-01-24,Chiapas
DLER133924MOILNQMQ,León,Guerrero,Duarte,F,8072.67,1985-07-19,Sinaloa
WJIV362187MSUOZDC3,Elena,Ortiz,Bautista,M,10070.93,1972-04-01,Nuevo León
PJLH156460MXUJTXGR,Elena,Calderón,Aguirre,F,12351.33,1974-04-14,Baja California
XYJA600594HMRKYF2F,Raúl,Sánchez,Fernández,F,17559.51,1986-09-08,Sinaloa
SNBR758369HGVURB99,Miguel,Lugo,Cabrera,F,7753.54,1975-05-20,Aguascalientes
OQDB938319HFAEPL67,Natalia,Guzmán,Medina,M,16515.13,1988-03-17,Chiapas
TQSL095854HYFBOZSW,Gustavo,Flores,Ibarra,M,18095.24,1984-11-14,Tlaxcala
LZRA439242HXKUNZ3C,Silvia,Cisneros,Cervantes,M,17160.59,1970-02-20,Sonora
ZGYT410326MIDYWYGS,Camila,Aguirre,Díaz,F,11128.92,2001-10-05,Sinaloa
KRAE050471HYFYHC81,Beatriz,Munguía,Maldonado,M,19091.34,2005-01-23,Aguascalientes
DNWX420821HUVMHIQP,Juan,Aguilera,Ochoa,M,19181.53,2000-05-16,Chihuahua
CEFD246288HVWHVR03,Laura,Valdez,Chávez,F,11199.79,1981-06-20,Nayarit
JMRN159777HQAUJK4E,José,Núñez,Bautista,F,16202.57,1984-05-13,Hidalgo
ARQN644474MIYSDAL6,Camila,Téllez,Carrasco,F,15468.31,1980-07-01,Michoacán
KQQU458024MHETHO46,Pedro,Ramírez,Cervantes,F,13006.61,1980-12-25,Sinaloa
WZQH334020HYNKDT9E,Alejandro,Martínez,Santana,F,7619.85,1974-05-25,Sinaloa
RZAH967827HSQICIOM,Ana,Aguilar,Ortega,F,6813.25,1982-03-17,Michoacán
JXYJ491014MMGHDO50,Beatriz,Torres,Noriega,F,13434.32,1967-02-03,Ciudad de México
BFKJ573228MIFDWT0B,Diana,Ponce,Fajardo,M,11590.81,1985-01-11,Estado de México
DNET793608HMSUPIQ0,Pablo,Calderón,Chávez,F,11000.02,1972-11-03,Zacatecas
YHYH630469MYEVIMX0,Patricia,Medina,López,M,9629.9,1988-04-10,Veracruz
LKWM465640MYTJCW61,Clara,Zamora,Santos,M,6564.21,1983-03-16,Guerrero
QPBL685125HXJRCLYY,Juan,Soto,Santana,F,7539.02,1987-03-05,Nayarit
QKYH334528HEHJXY5U,Paula,Mata,Blanco,M,8204.38,2001-01-04,Durango
HBQO113333HTGTKI78,Raúl,Romero,Pascual,F,12524.29,1972-07-07,Sonora
XBBZ478231HGSZAHHC,Adriana,Barrera,Castillo,M,6561.13,1979-02-09,Coahuila
AHXG283192HFRXIXYQ,Rafael,Corona,Jiménez,F,9160.62,1998-06-06,Ciudad de México
UBNG631226HDLARWW4,Emilio,Cruz,Orozco,M,19843.23,1970-03-29,Guanajuato
FGTS608850MGWDUH7F,Isabella,Juárez,Arias,F,6587.59,1986-05-28,Morelos
GHYE318174HAPTOT1G,Ricardo,Zavala,Nieto,F,12130.23,1986-05-02,Morelos
CUWA113069HADUZDE6,Diego,Zavala,Moreno,M,19388.91,2005-12-23,Sonora
SGOR338701MEQXNQTM,Juan,Santos,Pascual,M,11521.01,1967-09-11,Morelos
JSHC859121MOTBIKX7,Juan,Maldonado,Molina,M,7490.27,1980-04-22,Guerrero
PDTL818695MCPMLLKM,Alejandro,Romero,Fernández,M,6681.9,1976-08-01,Ciudad de México
ZKQT160163HCXQFF8X,Rafael,Molina,Álvarez,M,7152.12,1977-06-19,Yucatán
FGKD789194HNVIDXL1,Jorge,Ponce,Navarro,F,8980.26,1967-04-22,Nuevo León
HWDD853194HFZYRPZA,Rodrigo,Castillo,Bautista,F,8493.55,2000-01-09,Baja California Sur
QCFD968097HPQZKZ04,Jorge,Escobar,Estrada,M,15967.74,1970-09-03,Baja California
GTSB693625HAAWHWO4,Ricardo,Zavala,Herrera,F,8121.08,1998-11-09,Baja California
GVNV037642HVGJQRTW,Jorge,Cortés,Gómez,F,17913.82,1994-01-15,Baja California
WOKJ307885HBIZGAV8,Laura,Vázquez,Vega,M,6551.15,1986-06-08,Querétaro
VKJG229556HTHCPRRQ,Héctor,Leyva,Flores,F,14507.11,1992-11-16,Quintana Roo
TXXS123707HLOSQE07,Héctor,Zavala,Herrera,M,10247.64,1979-03-01,Tabasco
TDLY771152MZOJXC89,Natalia,Montes,Uribe,M,17365.35,1978-11-30,Querétaro
INDX538081MXZYFN3I,Fernando,Campos,Reyes,F,8440.95,1975-05-03,Colima
GDYS648171HAKUCYJP,Pablo,Carrillo,Urbina,F,6418.45,1975-01-04,Yucatán
JXTS550815HDZULR0H,Rodrigo,Zavala,Peralta,M,11967.41,1990-06-03,Veracruz
XDAS040609MLUVTAJG,María,Santos,Acosta,M,7954.62,2005-08-06,Yucatán
VGAZ356834MODRFAMI,Antonio,Calderón,Cruz,F,18423.06,1977-12-14,Querétaro
GZIJ257524HFPMFGLS,Diana,Báez,Cortés,M,9522.87,1993-02-09,Jalisco
DJYZ240950MKZMZZ56,Rodrigo,Rojas,Vega,F,18587.66,1993-10-04,San Luis Potosí
FEHB335408HONHBUE1,Silvia,Molina,Cortés,M,7549.22,1997-11-15,Durango
GSVX685197MTANUNN0,Natalia,Villarreal,Vidal,M,13777.37,1977-08-22,Coahuila
XCKX357236MYXRXDNJ,Ricardo,Luna,Carrasco,F,9793.1,1989-12-16,Zacatecas
RGQU662517HRHDKS3D,Pedro,Villarreal,Villalobos,F,10085.6,1991-10-12,Aguascalientes
LAMN605258HFYGEZ05,Clara,Maldonado,Gallegos,M,7480.88,1999-02-04,Tlaxcala
MVNV703900MEBJTB04,Ana,Hernández,Navarro,F,8392.99,1970-07-19,Nuevo León
JGKD313916MENQFRED,Gabriela,Silva,Juárez,F,7848.61,1968-07-17,Baja California
CVCM251420MVKCXE9X,Roberto,Montes,Montes,F,18464.46,1966-04-04,Nayarit
HIBB533119MVJGWS70,Pablo,Reyes,Campos,M,14793.07,1979-12-26,Nuevo León
BOSP753925HTHJMWCN,Gabriela,Cortés,Ruiz,M,12968.94,1992-06-12,Tlaxcala
RLCW820483HUDTWI9A,Lorena,Santos,Ortiz,F,6032.35,1996-08-26,Ciudad de México
DPAP905292MYGQQCOJ,Natalia,Aguayo,Pérez,M,15919.73,1997-11-22,Veracruz
XQFF865629MDLROU4B,Natalia,Corona,Herrera,F,19075.89,1995-02-11,Colima
ZIXB338465MYXCOQF5,Manuel,Moreno,Gálvez,F,14836.92,1973-08-22,Nayarit
RMAW146286HGFHMZ5A,María,Valdez,Mendoza,F,9387.04,1977-07-13,Baja California Sur
LSBW862572HFAMBJ96,Isabella,Hidalgo,Arias,F,15245.81,1993-03-14,Zacatecas
JMYC106589MSYUSM81,Natalia,Díaz,Noriega,M,8670.83,2004-02-23,Tlaxcala
JIWD681311MNUEMNET,Ana,Villarreal,Cruz,M,11052.88,1977-03-01,Morelos
GIIZ694752HQRERBV8,Natalia,Leyva,Salinas,M,19508.24,1990-04-09,Hidalgo
GDHH178374MATKUX8T,Clara,Corona,Quezada,F,13228.39,1993-04-24,Chiapas
BFLQ307646HFRNCBF7,Marisol,Martínez,Martínez,F,15053.77,1996-01-08,Durango
CTKF768656HPSVYXWT,Lucía,Salazar,Ramírez,F,18453.14,1969-12-20,Guerrero
PHFZ524100MINYGX3F,Javier,Leyva,Guzmán,M,12158.88,1970-08-13,Campeche
QBJA661392MIAFQJ8E,León,Álvarez,Ortiz,M,11935.55,1970-01-22,Querétaro
UOUC873706MSZDCL45,Sofía,Pérez,Álvarez,M,16408.28,1979-09-19,Campeche
AITJ899164HPHLTHAZ,Pablo,Vázquez,Bermúdez,M,14726.99,1976-05-07,Durango
DHVF436510HXBSYD9R,Carlos,Maldonado,Castañeda,F,13541.34,1964-02-28,Estado de México
XMOM689667HOSEGV18,José,Fernández,Ramírez,M,11154.33,1968-08-09,Baja California
TFQI701163MDYFKJU0,Clara,Aguayo,Silva,F,12935.21,1966-09-25,Sonora
GZWB351475HXOOAJ94,Raúl,Gutiérrez,Duarte,M,6268.26,1984-03-11,Quintana Roo
LOBD129201HYMYZK5P,Jorge,Lara,Urbina,M,17420.64,1985-07-10,Sinaloa
QEEJ915171HNTCRDZ2,Emilio,García,Villalobos,F,11972.75,2004-12-08,Coahuila
NCHJ335996HCPBYZ83,Emilio,Valenzuela,Flores,F,9235.19,1970-12-16,Zacatecas
NQMO601267MNDVGMP5,Antonio,Navarro,Zamora,M,11058.62,1997-03-08,Campeche
IQQP173492MTGFHAB7,Manuel,Calderón,Barajas,M,15908.45,1989-06-01,Guanajuato
KWXY186837MJZFWDBI,Fernando,Cuevas,Cabrera,M,16815.11,1997-07-22,Jalisco
DHJH045141MVZVISJ9,Ana,Báez,Peralta,F,11861.26,1986-12-14,Campeche
NCQB716658HLFVHD0L,Natalia,Guerrero,Guerrero,M,10954.8,1982-10-14,San Luis Potosí
TYHP292508HTSLCZQ3,Antonio,Núñez,Kuri,M,14649.15,1969-12-24,Guanajuato
WYMD022257HFTSZPEQ,Diego,Ortiz,Rodríguez,F,18980.8,1994-01-21,Ciudad de México
ZPIK402872MRYOUG74,Carmen,Calderón,Quiroz,M,15312.73,1975-09-25,Puebla
YSFP437153MWMFJPSD,Emilio,Rodríguez,Ramírez,M,7238.44,1998-02-23,Querétaro
UWRK480139HWZXJHJ5,Patricia,Gómez,Martínez,F,7243.14,2003-11-12,Sonora
RPDR731913MQLIMKTS,Luisa,Escobar,Salazar,F,9605.89,1978-05-09,Sonora
SAUM751836MEVEWC1L,Rodrigo,Salazar,Tovar,M,7347.39,2002-10-25,Oaxaca
OFPG207435HRTTTEYZ,Ricardo,Flores,Duarte,F,17699.84,1989-02-16,Durango
EUSH287410MJZLGHM3,Alejandro,Delgado,Morales,F,19366.87,1965-02-26,Yucatán
RWLU285579MRZZXR4M,Clara,Herrera,Martínez,F,8378.39,1984-12-11,Yucatán
ITSX563125HJZCYV79,Gustavo,Zamora,Molina,F,6148.3,1968-11-24,Tlaxcala
HUDD849573HIMXGR2H,Diego,Villarreal,Ramírez,M,14166.72,1966-12-29,Zacatecas
DCUN955079HIYMBC03,Sara,Carrillo,Lara,M,19956.57,2004-01-27,Jalisco
ZUZV198941HOGBTE5N,Emilio,Cortés,Vázquez,F,17567.01,1997-01-01,Aguascalientes
IAVC200768MOUCEV89,Pablo,Escobar,León,F,13111.44,1976-03-21,Veracruz
XGSC482101HLEIRN33,Andrés,Herrera,Urbina,M,6375.96,1984-09-08,Tabasco
QSXP758122HLBBTJ54,Sara,Espinoza,López,M,16922.97,1971-08-24,Morelos
BNDT336137MLGWCB38,Gustavo,Guerrero,Cabrera,F,11400.45,1987-07-20,Veracruz
KNXD359736HOKRJYCD,Carmen,Bustamante,Quezada,M,8274.26,1985-05-12,Estado de México
JNER714620HWCAEDMW,Sofía,Ramírez,Estévez,F,6729.49,1965-03-22,Tlaxcala
IBRC039764HRKXQI34,Carmen,Sánchez,Serrano,F,16805.58,1974-09-09,Chiapas
GHSK259410MEALDX2Q,Pablo,León,Vega,F,8860.72,2003-12-08,Yucatán
KBTZ324319HORJBR34,Lorena,Suárez,Santos,M,14314.17,1982-12-01,Ciudad de México
EJST578062HHQQTXZS,Gustavo,Silva,Vega,F,8392.36,1980-09-14,Estado de México
LMOK785648HGRDIOW0,Elena,Zamora,Arias,F,13601.23,1989-01-18,Nuevo León
PQFJ840227MHTTLFE1,Raúl,Pérez,Ramírez,F,18159.46,1997-02-17,Chiapas
DAIC313073MAAGOM40,Carlos,Luna,Ríos,F,14851.9,1965-11-16,Aguascalientes
BRHZ023071MXWYMWT2,Marisol,Guzmán,Urbina,M,13764.25,2002-03-28,Chihuahua
QWJE064255MYAJINL5,Paula,Cervantes,Ramírez,F,16424.7,1971-06-07,Sonora
IPLN744210MPBRNZRK,Roberto,Maldonado,Ochoa,F,15290.68,1996-08-20,Puebla
JKWT043400HLSVTAAW,Luisa,Valenzuela,Vega,M,10414.25,1979-05-04,Yucatán
WHUA397067HWFTPO81,Andrés,Núñez,Jaramillo,F,19963.32,1987-11-16,Coahuila
WKGG992325MBZGKE12,Rafael,Hidalgo,Estrada,F,15758.06,1989-04-24,Durango
OIQQ466231MPNZAZ5G,Alejandro,Gallegos,Vargas,F,6036.06,1967-07-22,Guerrero
LFDG817876MEYPLZN3,Rafael,Montes,Guzmán,M,11856.12,2001-09-10,Querétaro
KCKR522991MOUBVX4M,Diana,Lugo,Peralta,F,12639.64,2005-12-24,San Luis Potosí
GQZC716250HAWIIQ63,Elena,Vázquez,López,F,7813.94,1977-10-24,Nuevo León
PQGO948487HCTETJGM,Pablo,León,Vázquez,F,10530.42,1976-01-07,Tabasco
NYGL508573MONGABYJ,Martín,Lugo,Villalobos,M,7515.42,1985-12-26,Durango
GNQV857692MLKTMQ8O,Paula,Escobar,Jiménez,F,18935.15,1982-09-13,Colima
EDEQ667733HFJOBDSS,Javier,Medina,Urbina,F,8052.05,1987-12-25,Tlaxcala
IYXT533914MUUTUL2Y,Sofía,Báez,Dominguez,M,15872.09,1964-11-24,Aguascalientes
RFJV668622HECXUAEH,Rodrigo,Hernández,León,M,18930.22,2004-11-24,Tlaxcala
LOGK127632MFDIFWA9,Juan,Peralta,Mendoza,F,8097.56,1981-09-13,Oaxaca
FQAK404800HAMKYHDP,Roberto,Hernández,Cisneros,F,13830.18,1986-02-22,Tlaxcala
XIHD838971MYGOAC17,Patricia,Álvarez,Figueroa,M,13216.37,1979-08-30,Guanajuato
YCZL043602MPIJOP74,Sofía,Cuevas,León,M,7825.68,1984-08-20,Jalisco
TPHT707584MUYQKW9R,Juan,Peralta,Silva,F,7234.89,1997-11-18,Durango
YLRS375280HOCCVJLP,Juan,Díaz,Dominguez,F,12009.71,1999-12-04,Sonora
PDOK322179HNHZNXZ7,Roberto,León,López,F,10068.35,1997-09-08,Oaxaca
QXQV269700HSLVVZ7X,Lorena,Aguirre,Lara,M,8233.04,1972-08-13,Querétaro
CRVU692961HFNIAP0D,Ricardo,Quintero,Peña,M,9524.05,1988-11-04,Querétaro
HRLA077934HZDATZ8U,Pedro,Medina,Vázquez,F,18593.19,2002-03-15,Chihuahua
TAAQ228878HDNNOJCR,Ana,Ponce,Romero,M,15469.18,1985-09-20,Quintana Roo
EYJV838250HYPCUP88,Paula,Corona,Aguirre,M,14527.04,1974-12-01,Sinaloa
VHOP650231HMYFIEUP,Camila,Núñez,Barajas,M,17327.57,1964-10-13,Chiapas
ZQTH189191MOZFIN2A,Sofía,Molina,Uribe,M,11699.75,1976-01-18,Nuevo León
VLWE492582HLZRDQTP,Clara,Suárez,Gálvez,M,6279.82,1978-08-22,Zacatecas
SQSB078718MKKMIYM7,Marisol,Pacheco,Soto,M,10888.31,1967-02-22,Nayarit
KJIY727538HOWSXBA2,Ricardo,Escobar,Ortega,F,9999.69,2000-03-09,Durango
KBUM479279HTECGA47,Marisol,Flores,Acosta,M,10042.78,1972-12-10,Morelos
FIHH894073MOTZAAN3,José,Guerrero,Soto,F,6710.35,2005-08-10,Guanajuato
SPTQ189215HGQOUU8D,José,Mata,Mendoza,M,12411.57,1990-03-05,Querétaro
PSQZ806150HELDWJFO,Héctor,Laguna,Castañeda,F,13617.68,1996-10-08,Coahuila
QGCJ642855MJPDNX1G,Beatriz,Villanueva,Guzmán,M,17976.89,2001-04-17,Jalisco
RHBS868275HQPNGZ2G,Adriana,Medina,Guerrero,M,7782.71,1981-11-30,Estado de México
BKOK058917MJAZRVR4,Verónica,Suárez,Salazar,F,7717.87,2004-05-11,Baja California
HFEV023972MCDIAE5Q,Rafael,Castillo,Noriega,M,16979.93,1990-05-27,Aguascalientes
DVAY121066HKTKUQL6,Gustavo,Aguayo,Guerrero,F,19607.81,1982-10-24,Chihuahua
ZTJK576107MXULVXX1,Martín,Guzmán,Martínez,M,11515.89,1998-03-10,Guerrero
STDT152088MIHQEWL7,Paula,Aguilera,Vega,M,18702.64,1991-12-08,Sinaloa
ITYT973880MQWUSH3T,Valentina,Bautista,Téllez,M,15887.74,2005-03-30,Tabasco
NPVB626483MUTHYCIL,Marisol,Calderón,Ochoa,M,17635.4,1975-12-16,Guanajuato
XCHP895447MUAILTH8,Héctor,Cervantes,Cruz,F,7079.48,1988-12-11,Oaxaca
WEAN625611MHBWGNG0,José,Aguirre,Chávez,M,7152.96,1983-12-01,Sonora
SKAI465757HHNHJZ3F,Natalia,Lugo,Aguirre,F,11467.84,1975-02-09,Tamaulipas
XIZK445877MMUEIVB9,Ricardo,Báez,Villalobos,M,11133.27,1999-09-11,Oaxaca
KZSX884662HMLGRYBF,Patricia,Montes,Carrasco,M,13524.16,1973-02-28,San Luis Potosí
